Date,Open,High,Low,Close,Volume
2/28/2012,74.131699,75.783302,74.131699,75.195503,97799
2/29/2012,75.778503,78.1054,75.778503,76.803497,338623
3/1/2012,77.434998,77.512703,74.355103,75.127502,60324
3/2/2012,75.083801,76.628601,75.083801,75.943604,1105435
3/3/2012,null,null,null,null,null
3/5/2012,75.598701,76.269096,73.9422,74.063599,30003
3/6/2012,75.686203,77.226097,73.354401,74.544601,222174
3/7/2012,74.568901,75.783302,73.354401,74.816597,248492
3/9/2012,76.463402,78.115097,75.0158,77.182404,187653
3/12/2012,78.212303,78.212303,75.394699,77.940201,90615
3/13/2012,77.726501,78.775803,77.726501,78.566902,181549
3/14/2012,79.183899,79.664803,77.0755,79.5774,208475
3/15/2012,79.621101,79.621101,75.491898,76.716103,42776
3/16/2012,77.726501,77.726501,74.602898,75.851303,47788
3/19/2012,75.297501,77.619598,75.297501,76.405197,41623
3/20/2012,75.783302,77.8237,75.783302,76.866699,20719
3/21/2012,77.434998,79.572502,77.401001,78.9944,114556
3/22/2012,78.989601,80.155403,77.974297,79.188698,312717
3/23/2012,80.150597,80.150597,77.2407,79.120697,43805
3/26/2012,80.1409,80.145699,78.387199,78.702904,47726
3/27/2012,79.183899,79.183899,77.294197,78.192902,84841
3/28/2012,78.333702,78.795197,76.8181,77.702202,428075
3/29/2012,78.600899,78.600899,76.269096,77.308701,752701
3/30/2012,76.274002,79.378197,76.274002,79.120697,70874
4/2/2012,79.280998,82.186096,78.503799,81.0979,128780
4/3/2012,82.584396,84.299202,81.612801,83.9543,199551
4/4/2012,83.167397,85.353401,83.167397,85.037697,160439
4/9/2012,85.499199,85.499199,82.1278,84.0952,66016
4/10/2012,84.527603,84.916199,82.633003,84.333298,51390
4/11/2012,82.8759,84.721901,81.904297,82.113197,39533
4/12/2012,81.175598,84.692703,81.175598,84.270103,153605
4/13/2012,85.003601,85.693497,84.0466,85.319397,320179
4/16/2012,83.254799,86.470703,83.254799,85.795502,186037
4/17/2012,85.984901,87.3452,84.925903,85.960602,282673
4/18/2012,86.470703,86.859398,85.503998,86.402702,160903
4/19/2012,85.751801,87.631798,85.751801,86.694199,101608
4/20/2012,84.721901,87.442299,84.721901,86.674797,72964
4/23/2012,86.373596,87.728897,84.109802,84.440102,290506
4/24/2012,85.8246,85.839203,82.147202,82.482399,168426
4/25/2012,82.594101,83.4394,80.3498,82.535797,85428
4/26/2012,81.748802,83.070198,81.617699,81.734299,84841
4/27/2012,81.807098,85.008499,81.612801,83.871696,168643
4/30/2012,83.556,85.513702,83.556,84.896797,31011
5/2/2012,83.313103,88.972504,83.313103,86.427002,214763
5/3/2012,86.665001,86.665001,84.284698,84.979301,551143
5/4/2012,83.556,85.013397,81.418503,82.181198,176547
5/7/2012,79.7668,88.170998,79.7668,86.839897,214753
5/8/2012,86.295898,88.122398,84.721901,85.402,86457
5/9/2012,83.721199,86.247299,81.612801,83.152802,93188
5/10/2012,81.875198,84.809303,81.875198,83.361702,52780
5/11/2012,81.612801,84.3041,81.612801,83.473396,32452
5/14/2012,81.909203,85.178497,81.608002,82.832199,41654
5/15/2012,81.583702,85.790604,81.583702,85.120201,242903
5/16/2012,83.361702,87.5783,81.253304,82.613503,783887
5/17/2012,82.778702,85.984901,80.738403,83.580299,349235
5/18/2012,82.555298,85.693497,81.126999,84.513,156436
5/21/2012,85.387398,85.397102,82.696098,83.502502,71502
5/22/2012,83.167397,84.236099,82.584396,83.692001,55724
5/23/2012,82.681602,84.041801,82.098602,82.370697,58379
5/24/2012,80.835602,83.556,80.835602,82.739899,155180
5/25/2012,81.709999,83.536598,81.617699,82.297798,31197
5/28/2012,82.579597,82.584396,81.6614,81.996597,197173
5/29/2012,80.898697,82.584396,80.898697,81.831398,84965
5/30/2012,80.641197,82.778702,80.641197,82.497002,133514
5/31/2012,81.612801,83.070198,81.612801,82.5261,79890
6/1/2012,81.612801,83.220802,81.612801,82.113197,84059
6/4/2012,81.136703,82.963303,79.7668,82.3172,77750
6/5/2012,80.738403,82.778702,80.738403,82.458099,26688
6/6/2012,81.622498,83.337402,81.622498,82.866203,44505
6/7/2012,82.006302,83.361702,82.006302,83.031303,27121
6/8/2012,82.098602,84.406097,82.098602,83.682297,33461
6/11/2012,82.778702,84.721901,82.778702,84.532402,49610
6/12/2012,84.240997,85.858597,84.240997,85.377701,45400
6/13/2012,83.361702,86.0821,83.361702,85.251404,42292
6/14/2012,83.721199,85.066803,83.721199,84.532402,43640
6/15/2012,83.653198,86.8302,83.653198,86.577599,90018
6/18/2012,86.470703,86.470703,83.556,83.740601,77574
6/19/2012,82.584396,84.430397,82.584396,83.774597,29457
6/20/2012,82.943901,84.3284,82.943901,83.798897,34788
6/21/2012,83.167397,84.979401,82.594101,84.717003,30918
6/22/2012,85.4991,85.4991,83.803703,84.488701,16776
6/25/2012,84.527603,85.479698,84.041801,84.819,21068
6/26/2012,84.051498,85.1931,84.051498,84.964798,25854
6/27/2012,84.546997,85.207703,84.527603,85.125099,46048
6/28/2012,85.790604,88.413902,84.624702,87.748398,134564
6/29/2012,88.685898,89.390297,87.442299,88.651901,102575
7/2/2012,89.667198,89.667198,87.636597,88.268204,71429
7/3/2012,89.278603,92.008698,88.530502,91.012901,130961
7/4/2012,91.853302,91.862999,89.016296,89.244598,144815
7/5/2012,87.928101,88.899696,87.2966,88.078697,181168
7/6/2012,88.899696,89.385498,87.704597,88.175903,13658
7/9/2012,87.442299,89.482597,87.442299,88.6082,75557
7/10/2012,89.822701,90.842796,89.021103,90.0121,56598
7/11/2012,89.400002,91.586098,89.400002,91.241203,53068
7/12/2012,90.357101,93.757599,90.357101,93.403,167026
7/13/2012,94.3405,94.437698,92.504204,93.869301,71707
7/16/2012,93.077499,95.506401,93.077499,93.587601,134636
7/17/2012,94.049103,98.1297,93.854797,94.3162,1252741
7/18/2012,95.3218,96.672302,94.437698,95.963097,259237
7/19/2012,95.020599,99.572502,95.020599,99.0867,399204
7/20/2012,99.096397,99.5774,96.7015,97.925697,112980
7/23/2012,97.255302,104.426003,96.312897,102.468002,311986
7/24/2012,102.468002,105.897003,101.918999,104.931,883940
7/25/2012,105.902,105.902,102.832001,103.886002,193457
7/26/2012,102.745003,103.93,100.772003,101.788002,43177
7/27/2012,102.015999,103.959,98.037399,99.839699,104612
7/30/2012,99.8834,102.015999,97.6828,99.111,89112
7/31/2012,98.358002,101.529999,97.255302,100.820999,119300
8/1/2012,100.558998,101.894997,99.295601,101.505997,48343
8/2/2012,100.558998,102.015999,100.363998,101.346001,34428
8/3/2012,100.262001,102.987999,100.257004,101.938004,41046
8/6/2012,102.983002,102.983002,100.078003,100.632004,120988
8/7/2012,100.378998,103.764999,100.363998,103.380997,160768
8/8/2012,103.473,106.772003,103.181999,103.537003,113341
8/9/2012,103.862,108.720001,103.605003,107.490997,403239
8/10/2012,108.331001,109.803001,106.981003,107.943001,252310
8/13/2012,107.841003,107.841003,105.518997,105.888,146657
8/14/2012,104.999001,108.331001,100.068001,105.158997,113989
8/16/2012,103.522003,107.436996,103.516998,106.456001,199149
8/17/2012,107.355003,107.436996,104.566002,105.061996,305038
8/21/2012,105.061996,106.272003,101.521004,104.508003,355616
8/22/2012,106.286003,106.286003,103.959,105.085999,67837
8/23/2012,101.141998,106.144997,95.8368,105.023003,85335
8/24/2012,104.260002,105.902,104.260002,105.046997,60468
8/27/2012,105.902,106.388,103.954002,105.406998,101432
8/28/2012,104.542,105.417,103.328003,103.512001,177278
8/29/2012,105.412003,105.417,99.732803,100.810997,205036
8/30/2012,100.194,103.274002,99.878601,102.813004,210275
8/31/2012,102.889999,105.017998,101.205002,101.924004,120226
9/3/2012,101.817001,102.209999,100.849998,101.767998,1069442
9/4/2012,101.511002,104.440002,101.238998,102.400002,144568
9/5/2012,103.710999,103.764999,101.535004,101.714996,734411
9/6/2012,101.749001,103.181999,101.049004,101.457001,84594
9/7/2012,101.699997,104.134003,101.432999,104.013,82257
9/8/2012,null,null,null,null,null
9/10/2012,102.695999,103.837997,101.043999,101.593002,111138
9/11/2012,101.579002,104.829002,101.579002,103.987999,144022
9/12/2012,103.959,107.723999,103.959,106.762001,109512
9/13/2012,106.777,108.399002,104.625,105.106003,102255
9/14/2012,106.295998,107.802002,105.485001,106.150002,189464
9/17/2012,105.120003,111.964996,105.120003,108.841003,245218
9/18/2012,107.263,109.789001,106.971001,107.452003,117262
9/20/2012,104.935997,108.806999,104.736,106.257004,75083
9/21/2012,106.480003,107.922997,104.755997,105.985001,658915
9/24/2012,106.047997,109.303001,106.047997,108.302002,102338
9/25/2012,108.889999,113.150002,108.817001,109.662003,400779
9/26/2012,108.335999,114.632004,108.331001,112.945999,225127
9/27/2012,112.703003,113.675003,111.250999,113.266998,211696
9/28/2012,113.194,115.811996,113.194,114.622002,62825
10/1/2012,115.132004,116.783997,114.549004,115.753998,158916
10/3/2012,116.186996,117.167999,114.175003,114.549004,101720
10/4/2012,116.584999,117.887001,113.675003,114.855003,123839
10/5/2012,117.517998,119.698997,115.623001,116.224998,197348
10/8/2012,114.695,117.056,113.898003,114.252998,105323
10/9/2012,114.651001,115.335999,114.161003,114.681,62372
10/10/2012,113.68,117.657997,112.941002,116.692001,223069
10/11/2012,117.084999,117.940002,113.388,116.595001,345210
10/12/2012,117.945,119.406998,116.589996,117.060997,45132
10/15/2012,119.989998,119.989998,114.728996,117.207001,85324
10/16/2012,117.084999,119.503998,117.080002,118.941002,129716
10/17/2012,119.704002,122.030998,119.704002,121.244003,182784
10/18/2012,121.544998,126.136002,121.544998,125.420998,437997
10/19/2012,125.528,126.975998,121.544998,123.477997,997713
10/22/2012,123.681999,126.694,122.418999,126.251999,842832
10/23/2012,126.403,128.151993,125.829002,126.586998,188167
10/25/2012,126.208,129.895996,126.115997,129.190994,807775
10/29/2012,129.220001,131.358002,127.112,129.434006,439911
10/30/2012,128.929001,129.559998,122.662003,123.833,174128
10/31/2012,123.390999,128.695999,123.390999,124.823997,138907
11/1/2012,124.469002,127.18,123.522003,125.431,178502
11/2/2012,124.949997,126.306,124.556999,125.203003,45513
11/5/2012,125.431,125.776001,119.989998,122.580002,102317
11/6/2012,122.584,126.791,121.929001,126.306,158936
11/7/2012,124.372002,129.220001,124.366997,128.520996,259772
11/8/2012,126.388,127.763,125.625,126.636002,130158
11/9/2012,127.277,128.102997,126.504997,127.263,94258
11/11/2012,null,null,null,null,null
11/12/2012,126.460999,134.953003,126.460999,133.218002,250406
11/15/2012,133.388,134.757996,132.591995,133.097,572211
11/16/2012,134.514999,134.524994,131.552002,132.022995,194744
11/19/2012,134.078003,134.078003,129.380997,130.832993,68506
11/20/2012,131.162994,132.085999,129.705994,130.701996,91335
11/21/2012,130.968994,131.162994,128.253998,129.891006,191553
11/22/2012,129.899994,130.871994,128.253998,128.953003,173634
11/23/2012,129.608994,133.591995,129.608994,132.610992,107289
11/26/2012,140.878998,140.878998,131.809998,132.401993,181487
11/27/2012,134.636993,134.636993,132.334,132.932007,215329
11/29/2012,134.923004,134.953003,130.774994,132.324997,2286417
11/30/2012,134.078003,134.466995,132.626007,133.800995,210368
12/3/2012,133.106995,134.563995,132.134995,133.087006,800313
12/4/2012,133.106995,134.078003,131.912003,132.597,97542
12/5/2012,133.587997,134.078003,131.649002,132.509003,84069
12/6/2012,134.078003,134.078003,128.257996,130.828003,82175
12/7/2012,129.904999,132.100998,128.356003,129.589996,217964
12/10/2012,129.589996,129.604004,127.18,127.846001,227309
12/11/2012,128.735001,128.738998,126.315002,127.369003,269056
12/12/2012,125.334,127.374001,125.334,126.640999,163537
12/13/2012,126.791,127.277,123.283997,125.377998,361359
12/14/2012,124.362,126.694,123.390999,125.488998,162065
12/17/2012,125.532997,126.208,124.556999,125.621002,349543
12/18/2012,124.852997,125.824997,124.362,125.017998,297515
12/19/2012,126.306,136.992996,125.829002,126.32,8310462
12/20/2012,127.277,129.705994,125.464996,126.280998,1469686
12/21/2012,126.204002,126.208,122.418999,123.710999,12251584
12/24/2012,125.139999,127.899002,124.089996,127.616997,275519
12/26/2012,128.108002,132.119995,127.666,131.222,397177
12/27/2012,132.606003,133.106995,129.128006,129.944,242861
12/28/2012,131.128998,132.134995,129.225006,131.431,213939
12/31/2012,129.220001,133.106995,129.220001,131.382004,201743
1/1/2013,131.677994,133.378998,131.610001,132.634995,139432
1/2/2013,134.063995,134.078003,130.401001,131.177994,316514
1/3/2013,132.587006,139.291,131.649002,134.710007,479558
1/4/2013,134.559006,136.977997,134.466995,134.772995,279019
1/7/2013,135.438004,137.570999,133.714005,134.574005,232013
1/8/2013,134.505997,135.050003,133.130997,134.451996,104643
1/9/2013,135.136993,135.516006,132.626007,133.227997,120051
1/10/2013,132.912003,139.149994,132.912003,136.550995,854308
1/11/2013,137.615005,138.888,134.272995,134.563995,173603
1/14/2013,135.438004,136.399994,134.078003,135.423996,308630
1/15/2013,138.061996,141.695007,136.020996,136.608994,1912511
1/16/2013,136.507004,137.960007,133.873993,134.641998,361400
1/17/2013,135.020996,136.977997,134.078003,134.307007,224438
1/18/2013,135.044998,135.807999,132.289993,133.248001,313190
1/21/2013,133.300995,136.020996,132.289993,135.181,2309389
1/22/2013,136.007004,136.779007,134.272995,135.005997,863602
1/23/2013,137.199997,137.199997,131.399994,132.009995,263140
1/24/2013,131.899994,133.5,128.115005,130.199997,116890
1/25/2013,131.100006,132.5,129.149994,130.764999,68540
1/28/2013,132.369995,132.369995,129.5,130.050003,74150
1/29/2013,130.100006,131.494995,128.449997,129.524994,85200
1/30/2013,129.994995,131.5,128,130.509995,105350
1/31/2013,129.654999,131.100006,128.100006,129.175003,108080
2/1/2013,129.619995,130.695007,128.945007,129.615005,143960
2/4/2013,131.479996,131.485001,128.255005,129.25,113540
2/5/2013,129.100006,129.785004,127.199997,128.029999,48950
2/6/2013,129.460007,129.544998,127.400002,127.985001,148040
2/7/2013,127.705002,128.869995,125.599998,126.160004,312080
2/8/2013,125.5,126,124.300003,125.095001,83460
2/11/2013,125.980003,126,123.599998,124.485001,107850
2/12/2013,124.105003,125.050003,123.550003,124.195,68410
2/13/2013,126.860001,129,124.599998,125.940002,1046950
2/14/2013,126.5,129.800003,126,129.195007,961430
2/15/2013,128.794998,129.014999,127.599998,128.929993,610650
2/18/2013,129,129,126.709999,127.809998,42660
2/19/2013,128.449997,129.800003,126.525002,127.099998,913210
2/20/2013,128.494995,130.470001,127.199997,128.509995,92950
2/21/2013,127.195,128.699997,125.510002,126.480003,96940
2/22/2013,125.315002,126.495003,123.565002,123.904999,128620
2/25/2013,126.099998,130.179993,124.389999,128.660004,444600
2/26/2013,128.660004,130.800003,126.544998,127.934998,197120
2/27/2013,128.794998,131.899994,127.379997,131.110001,137580
2/28/2013,131.899994,132.934998,126.625,128.134995,126700
3/1/2013,129.990005,129.990005,127,128.229996,181340
3/4/2013,128.399994,128.399994,124.730003,125.720001,92330
3/5/2013,126.695,128.5,125.699997,127.160004,267870
3/6/2013,127.889999,127.889999,124.459999,124.830002,130770
3/7/2013,124.989998,126.480003,124.805,125.830002,175760
3/8/2013,126.989998,129.5,126.400002,128.475006,213490
3/11/2013,127.5,128,127.004997,127.885002,208480
3/12/2013,128.895004,128.895004,125.900002,126.235001,111050
3/13/2013,127.870003,127.885002,124.870003,125.260002,276530
3/14/2013,126.894997,127,124.205002,126.644997,86680
3/15/2013,127.050003,131.5,126,129.899994,369730
3/18/2013,128.979996,129.770004,127.199997,128.345001,493610
3/19/2013,128.485001,128.485001,125,125.349998,69650
3/20/2013,124.860001,126.510002,124.599998,124.910004,45660
3/21/2013,125.769997,126.375,122.550003,123.605003,359720
3/22/2013,124.995003,125,118.230003,120.970001,109580
3/25/2013,121.495003,121.495003,116.5,117.43,604710
3/26/2013,116.504997,117.184998,110.5,113.650002,439570
3/28/2013,113.584999,118.845001,110.654999,114.809998,852790
4/1/2013,115.625,118.5,115.625,117.309998,79560
4/2/2013,117,119.900002,117,118.254997,392470
4/3/2013,117.605003,121.5,117.605003,120.690002,900780
4/4/2013,121.199997,121.199997,118,119.514999,318460
4/5/2013,118.110001,120.099998,116.550003,117.279999,429070
4/8/2013,117.639999,118.995003,116.160004,117.260002,73520
4/9/2013,117.305,118.714996,112.5,113.695,97370
4/10/2013,112.599998,114.370003,111.550003,112.375,131440
4/11/2013,112,112.239998,110.5,111.07,177260
4/12/2013,110,112.004997,110,111.949997,80570
4/15/2013,113.970001,113.970001,110,111.364998,414370
4/16/2013,109.699997,113.480003,109.699997,112.425003,385080
4/17/2013,110.699997,115.099998,110.699997,114.565002,152020
4/18/2013,112.199997,118.495003,112.199997,117.144997,146990
4/22/2013,116.5,123,112.150002,122.205002,743830
4/23/2013,121.489998,124.900002,121.290001,123.915001,73930
4/25/2013,125,130.300003,124.400002,129.050003,272510
4/26/2013,129.699997,130.470001,125.660004,126.110001,78840
4/29/2013,126.110001,128,120,121.57,727540
4/30/2013,123.945,124,121.555,122.625,59740
5/2/2013,123.089996,127.489998,123.089996,126.809998,144600
5/3/2013,126.5,127.195,123.5,124.230003,97430
5/6/2013,124.050003,127,124,126.004997,2487500
5/7/2013,126.5,129,126.5,128.134995,533320
5/8/2013,129.869995,138,128.539993,136.210007,905050
5/9/2013,132.5,140.100006,132.5,139,1278970
5/10/2013,137.5,141.699997,137.5,139.945007,210310
5/13/2013,141.785004,141.785004,137.240005,137.875,216880
5/14/2013,136.729996,139.889999,136.699997,138.035004,107200
5/15/2013,137.020004,145,136.899994,140.115005,1573330
5/16/2013,143.899994,149,141.910004,147.360001,1017980
5/17/2013,148.399994,152.490005,147.5,150.925003,1235360
5/20/2013,152.899994,158.990005,150.5,158.115005,1741480
5/21/2013,157.399994,159.5,146.5,149.240005,608960
5/22/2013,149.699997,151.014999,141.125,144.429993,522320
5/23/2013,141.800003,143.380005,138.804993,142.520004,200370
5/24/2013,147.5,147.5,140.199997,144.184998,425960
5/27/2013,145,146.979996,142.300003,145.559998,133040
5/28/2013,146,148.470001,146,147.485001,362890
5/29/2013,146.199997,148.880005,146.199997,148.205002,194820
5/30/2013,147.949997,148.490005,145.994995,147.074997,133760
5/31/2013,145.600006,147.800003,145.600006,147.235001,173880
6/3/2013,147,148.5,146.199997,147.789993,82090
6/4/2013,147.794998,153.330002,143.869995,145.774994,117460
6/5/2013,146.494995,147.485001,144.535004,146.699997,75080
6/6/2013,147.479996,147.479996,143.690002,145.434998,57910
6/7/2013,145.494995,151,144.595001,150.335007,259510
6/10/2013,143.100006,152.270004,143.100006,149.365005,144620
6/11/2013,149.5,151.005005,148.044998,149.490005,3091100
6/12/2013,148.125,149.779999,145.009995,145.639999,154840
6/13/2013,146,146,142.110001,143.759995,96720
6/14/2013,143.505005,144.895004,143,143.964996,184090
6/17/2013,144.5,146.889999,143,143.800003,208230
6/18/2013,144,147.5,143.350006,143.934998,170700
6/19/2013,144.895004,147.380005,142.509995,142.964996,465930
6/20/2013,142.990005,144.399994,141.524994,142.199997,63960
6/21/2013,141.990005,141.990005,138.899994,139.755005,136670
6/24/2013,137.514999,138.785004,133,134.149994,151620
6/25/2013,135.970001,141.479996,130.324997,137.649994,556590
6/26/2013,138,140.994995,134.119995,137.414993,168210
6/27/2013,139,141,134.149994,134.850006,252770
6/28/2013,137.574997,142.184998,134.669998,138.475006,390470
7/1/2013,140,144.5,138.699997,143.899994,189120
7/2/2013,144.550003,146.5,137.869995,141.884995,1954010
7/3/2013,140.154999,142.505005,139.880005,141.774994,111880
7/4/2013,141.509995,141.509995,139.494995,140.800003,56460
7/5/2013,141,141.485001,139.119995,141.339996,84150
7/8/2013,141.979996,141.979996,138.115005,138.714996,130020
7/9/2013,138.505005,140.554993,138.5,139.210007,90650
7/10/2013,139.800003,140.880005,139.125,139.490005,124860
7/11/2013,140,145,140,144.934998,1648620
7/12/2013,142.199997,144.595001,142.199997,144.115005,1000540
7/15/2013,142.705002,148.580002,142.705002,148.115005,170080
7/16/2013,144.895004,146.264999,141.399994,142.005005,1307040
7/17/2013,142.324997,145.490005,140,141.059998,256610
7/18/2013,139.699997,144.005005,135.205002,137.455002,959110
7/19/2013,137.5,138.5,131.600006,132.535004,384870
7/22/2013,131.660004,137.5,131.660004,134.095001,502940
7/23/2013,133.199997,137.279999,122.870003,135.634995,1290320
7/24/2013,134.5,135.5,130.449997,131.315002,437010
7/25/2013,133.884995,133.884995,128.800003,130.259995,152710
7/26/2013,129.505005,131.199997,124.010002,125.370003,243350
7/29/2013,125.370003,126.300003,120.5,121.050003,225450
7/30/2013,119.910004,124,115.019997,117.989998,302390
7/31/2013,116.040001,116.040001,110.980003,114.394997,414040
8/1/2013,114.525002,117.495003,112.044998,112.985001,203640
8/2/2013,113.014999,113.815002,106.400002,110.254997,336420
8/5/2013,110.254997,113.970001,105.660004,106.989998,324680
8/6/2013,106.605003,106.605003,101,101.995003,386350
8/7/2013,101,103.5,100.995003,101.610001,275760
8/8/2013,102,106.5,101.894997,105.279999,313970
8/12/2013,106.995003,115,106.504997,113.235001,3379050
8/13/2013,113.794998,126.995003,112.099998,124.400002,324390
8/14/2013,126.400002,127.504997,120.635002,122.25,152290
8/16/2013,120.610001,123,114.5,115.019997,2274910
8/19/2013,114.035004,117.5,108.900002,111.699997,2475960
8/20/2013,111.699997,117.599998,102.514999,115.540001,485180
8/21/2013,117.5,119.989998,108,110.004997,119160
8/22/2013,106.800003,113.394997,106.800003,109.574997,95320
8/23/2013,112.5,114.800003,110.010002,113.769997,204840
8/26/2013,113,114.879997,111.099998,112.105003,149950
8/27/2013,114.239998,114.239998,103.150002,104.264999,474620
8/28/2013,103.599998,103.599998,97.5,98.425003,588370
8/29/2013,101.300003,101.769997,96.529999,100.794998,645500
8/30/2013,98,103.400002,98,102.68,360610
9/2/2013,103.5,105.5,98.495003,101.18,927240
9/3/2013,102.400002,102.400002,98.599998,100.089996,264390
9/4/2013,99.120003,100.889999,98,98.580002,258290
9/5/2013,100.800003,108.294998,100.019997,106.650002,934420
9/6/2013,107.199997,111.5,107.004997,109.550003,304680
9/10/2013,113,115.5,111,114.724998,404200
9/11/2013,114.099998,117,114.099998,116.529999,218360
9/12/2013,116.900002,117.5,111,112.589996,118590
9/13/2013,113.199997,115.464996,111.25,114.555,213470
9/16/2013,115.445,116.845001,113,114.110001,175620
9/17/2013,114.400002,134.399994,113.985001,117.959999,288370
9/18/2013,119.190002,124.730003,117.264999,122.184998,378870
9/19/2013,123.995003,127.5,120.614998,124.559998,1298190
9/20/2013,127.489998,131.899994,121.105003,129.285004,689480
9/23/2013,127.504997,128.625,123,125.044998,145270
9/24/2013,123.800003,123.800003,117.510002,118.135002,327510
9/25/2013,117.919998,120.400002,116.510002,119.095001,152520
9/26/2013,119.599998,120.010002,116.5,117.089996,367120
9/27/2013,118.800003,119.010002,115.510002,117.75,205400
9/30/2013,119,119,115.510002,116.550003,37830
10/1/2013,115.705002,117.470001,114.120003,115.550003,174710
10/3/2013,115.519997,121.5,115.519997,120.480003,118100
10/4/2013,119.989998,126.5,119.989998,124.805,403500
10/7/2013,123.599998,127.495003,123.599998,126.105003,285480
10/8/2013,127.455002,129.880005,127,129.110001,449230
10/9/2013,129,129,127.5,128.179993,238040
10/10/2013,127.599998,128.759995,125.519997,126.370003,147830
10/11/2013,127.385002,127.900002,125.879997,126.089996,158500
10/14/2013,127.900002,129.964996,126.400002,129.550003,131100
10/15/2013,129.509995,130.199997,125.209999,127.695,1242030
10/17/2013,126.120003,128.195007,126,127.754997,148410
10/18/2013,127.324997,129.205002,127,127.845001,178430
10/21/2013,127.849998,129.779999,127.834999,128.940002,140400
10/22/2013,128.199997,130.199997,127.900002,129.600006,566630
10/23/2013,129.580002,130.699997,128.005005,128.529999,81500
10/24/2013,126,129.490005,126,127.489998,74820
10/25/2013,126.699997,130.860001,125.800003,128.580002,125330
10/28/2013,129,131.5,127.014999,127.440002,36150
10/29/2013,127.5,131,125.099998,128.949997,736120
10/30/2013,129.649994,133.559998,129.024994,131.625,642540
10/31/2013,132.830002,136.389999,130.039993,135.304993,575490
11/1/2013,135.005005,137.5,132.539993,136.735001,380140
11/5/2013,136.5,136.815002,133.5,134.110001,519010
11/6/2013,135,138.899994,133.494995,137.320007,176630
11/7/2013,136.505005,142.300003,136.5,140.925003,372040
11/8/2013,141,142.300003,137.009995,139.520004,230670
11/11/2013,140.475006,142,139.5,141.164993,279570
11/12/2013,141.164993,143.479996,140.404999,141.125,146690
11/13/2013,140.005005,141.419998,138.5,140.104996,254700
11/14/2013,141.085007,144.800003,140.130005,142.494995,424120
11/18/2013,143.199997,145.899994,141.029999,142.634995,276990
11/19/2013,142.710007,144.479996,141.699997,143.779999,79240
11/20/2013,143.470001,144.479996,142.220001,142.785004,86010
11/21/2013,143.100006,143.800003,138.720001,139.490005,105660
11/22/2013,139.994995,139.994995,136.5,137.839996,247830
11/25/2013,137.335007,141.5,136.600006,139.869995,515230
11/26/2013,138.494995,141,136.509995,137.585007,1104360
11/27/2013,141.505005,141.505005,138.009995,138.949997,254160
11/28/2013,139.335007,139.994995,137.5,138.955002,700150
11/29/2013,137.600006,141.479996,137.600006,141.054993,239230
12/2/2013,140.899994,142.895004,139.110001,140.619995,687030
12/3/2013,141.785004,148.880005,140.509995,146.990005,744970
12/4/2013,146,148.294998,143.229996,146.035004,1514350
12/5/2013,147.880005,149.5,144,145.225006,290560
12/6/2013,145.494995,150,145.074997,148.880005,212180
12/9/2013,150.5,151.895004,146.445007,149.684998,302100
12/10/2013,150.5,150.5,148.955002,150.059998,190570
12/11/2013,149.994995,150.300003,148.139999,149.274994,100400
12/12/2013,148.505005,150.5,146,149.649994,230190
12/13/2013,148.029999,149.794998,147.5,148.154999,650300
12/16/2013,145.324997,149.580002,145.324997,148.330002,225620
12/17/2013,148,149,147.679993,147.985001,298650
12/18/2013,146.384995,150.395004,145.154999,149.535004,298530
12/19/2013,148.059998,150.460007,146.669998,148.190002,217300
12/20/2013,147.804993,150,147,149.475006,232570
12/23/2013,150.699997,156,149.994995,155.524994,371910
12/24/2013,156.949997,157.5,152.705002,153.179993,683420
12/26/2013,154.800003,154.800003,151.100006,151.854996,106130
12/27/2013,149.5,153.979996,149.5,152.490005,103740
12/30/2013,155,157.994995,154.5,155.595001,290880
12/31/2013,155.145004,158.899994,155.145004,158.125,256800
1/1/2014,156,161.5,156,157.029999,119950
1/2/2014,157.050003,158.005005,155.880005,156.919998,69730
1/3/2014,157.179993,160.399994,153.865005,155.550003,512820
1/6/2014,157.115005,158,153.009995,155.145004,476960
1/7/2014,155.524994,157.190002,154.529999,155.404999,225390
1/8/2014,156.074997,156.074997,154.5,155.544998,175680
1/9/2014,154.610001,155.779999,153.699997,155.035004,318820
1/10/2014,155.979996,156.449997,154.914993,156.054993,218390
1/13/2014,156.104996,157.179993,155.514999,156.589996,144560
1/14/2014,156.994995,156.994995,155.009995,155.304993,36600
1/15/2014,155.399994,156.979996,153.199997,155.490005,636260
1/16/2014,155.5,160.399994,154.880005,158.404999,360550
1/17/2014,156.800003,158.399994,153.5,157.375,190830
1/20/2014,158,159.399994,155.104996,156.949997,90000
1/21/2014,157,160,156.779999,159.684998,114140
1/22/2014,160.100006,161,156.514999,157.350006,106180
1/23/2014,158.5,158.5,155.009995,157.434998,69340
1/24/2014,158.490005,158.490005,153.429993,155.054993,173400
1/27/2014,154.5,154.5,147.199997,149.175003,168990
1/28/2014,147.684998,154.800003,147.5,153.574997,238320
1/29/2014,154.5,155.865005,149.619995,151.220001,41310
1/30/2014,148.595001,150.880005,148.5,149.839996,506800
1/31/2014,150.054993,155.5,150,153.115005,73480
2/3/2014,154.399994,154.399994,148.205002,149.240005,98390
2/4/2014,151.285004,152.429993,147.5,148.130005,51590
2/5/2014,148.940002,151,147.550003,148.429993,49780
